animalid;date;time;feedid;portion;assigned;consumption
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-08-19;16:13:09;3;7.657;14.280;17.511
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-08-20;08:59:44;3;6.300;17.889;17.021
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-08-21;16:40:24;1;6.724;9.022;17.498
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-08-22;13:29:00;3;5.357;13.779;16.764
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-08-23;14:35:35;2;4.071;14.211;18.081
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-08-24;13:32:41;1;5.770;9.521;18.080
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-08-25;11:21:45;3;4.316;11.076;15.744
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-08-26;09:42:40;2;6.379;15.870;17.999
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-08-27;11:28:49;3;6.366;13.576;16.691
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-08-28;12:14:50;1;7.992;17.834;16.752
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-08-29;13:52:56;3;6.942;10.315;15.750
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-08-30;16:37:14;2;5.890;11.731;17.396
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-08-31;13:41:14;2;6.806;10.641;16.457
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-01;08:16:23;3;4.319;16.210;18.569
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-02;16:46:55;2;5.732;17.687;17.840
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-03;12:26:21;3;3.798;16.098;18.533
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-04;06:28:10;3;4.515;13.932;17.538
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-05;17:21:16;2;7.325;14.161;18.990
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-06;07:58:21;3;4.272;16.992;16.267
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-07;06:35:19;2;5.988;11.477;15.689
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-08;11:33:19;2;4.681;13.363;18.572
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-09;13:59:21;3;3.071;11.441;15.530
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-10;11:17:28;3;4.290;11.539;18.213
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-11;15:52:05;3;4.857;16.683;17.590
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-12;11:54:58;1;5.495;17.933;16.079
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-13;10:41:02;3;7.864;14.805;16.370
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-14;14:08:13;3;6.383;13.619;17.625
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-15;09:07:42;1;4.787;14.826;16.673
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-16;17:58:02;3;5.041;15.905;18.600
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-17;12:40:31;3;5.068;17.737;17.289
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-18;09:50:27;2;6.321;10.402;16.237
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-19;12:29:15;1;5.514;12.173;18.649
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-20;16:52:42;1;7.129;11.182;17.720
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-21;08:05:16;2;7.226;11.828;16.937
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-22;16:36:07;3;7.404;9.003;17.444
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-23;13:53:56;3;5.375;10.367;15.240
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-24;14:55:37;1;3.894;12.793;15.009
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-25;13:10:28;1;6.310;10.284;18.703
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-26;16:36:23;1;5.952;12.123;18.092
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-27;15:39:05;2;3.802;17.947;17.661
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-28;08:42:05;1;7.032;15.697;18.342
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-29;12:43:38;3;6.831;9.205;18.952
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-09-30;14:52:04;3;5.705;12.695;15.102
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-01;11:48:08;3;5.054;10.814;18.917
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-02;16:42:56;1;3.079;13.974;16.081
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-03;14:22:16;2;3.111;14.088;15.010
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-04;16:48:39;1;5.719;12.091;17.046
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-05;15:55:55;1;3.698;10.885;16.772
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-06;12:44:27;1;5.520;11.782;17.945
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-07;16:12:20;1;5.816;16.803;17.346
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-08;10:04:40;2;7.089;16.693;15.410
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-09;13:16:45;3;6.592;16.316;15.636
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-10;06:40:05;2;7.490;13.285;16.411
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-11;13:25:25;2;4.062;9.237;16.095
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-12;11:03:27;1;3.373;14.357;18.338
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-13;07:35:53;1;7.474;14.686;16.240
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-14;11:20:29;1;3.593;13.621;18.310
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-15;10:52:28;2;5.823;16.821;16.157
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-16;07:10:44;1;3.638;10.318;15.012
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-17;12:18:30;1;6.552;17.323;15.780
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-18;14:29:39;2;5.923;15.445;15.243
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-19;11:36:50;1;6.297;10.506;18.269
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-20;15:03:19;1;5.735;11.054;18.319
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-21;08:20:10;2;3.629;15.951;17.525
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-22;14:43:05;3;5.807;13.322;16.846
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-23;12:38:36;2;3.618;14.066;15.412
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-24;07:49:49;1;5.195;17.702;18.468
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-25;06:13:15;1;3.364;14.806;18.740
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-26;16:25:06;2;4.255;16.609;15.077
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-27;12:29:41;3;3.806;11.743;18.337
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-28;12:38:13;3;5.107;14.346;16.990
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-29;12:13:10;1;6.440;13.004;15.109
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-30;07:54:54;2;6.499;15.913;15.082
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-10-31;13:32:55;1;7.466;11.754;15.771
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-01;08:22:10;3;6.591;10.986;16.392
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-02;14:26:19;1;7.107;13.759;18.783
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-03;16:33:22;2;5.386;15.153;18.417
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-04;09:44:12;2;5.034;16.384;15.325
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-05;09:23:33;1;4.635;9.342;17.291
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-06;07:31:45;3;7.222;17.881;18.388
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-07;17:15:06;2;6.328;11.418;17.574
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-08;17:36:13;1;5.429;17.592;16.872
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-09;12:59:43;1;7.657;12.971;18.229
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-10;06:08:34;1;4.965;16.983;16.153
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-11;09:41:41;3;6.919;17.452;15.421
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-12;12:12:48;3;3.465;11.848;18.028
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-13;13:05:09;3;7.941;10.845;15.749
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-14;14:07:14;1;6.998;15.566;17.855
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-15;10:46:50;3;3.134;9.934;16.459
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-16;06:25:43;1;4.792;13.287;16.145
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-17;09:35:56;2;6.430;9.964;15.143
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-18;15:37:33;1;3.962;15.699;16.046
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-19;17:47:11;2;6.025;10.641;15.291
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-20;06:25:27;1;7.769;12.312;16.807
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-21;13:06:01;1;3.973;17.842;16.829
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-22;13:46:00;2;3.006;16.809;17.254
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-23;16:13:22;3;4.904;9.420;16.824
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-24;15:12:22;1;4.639;13.354;15.547
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-25;16:54:32;2;7.515;13.767;17.925
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-26;15:00:18;2;4.753;10.614;17.912
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-27;06:01:30;2;7.725;13.520;16.689
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-28;09:26:57;3;5.411;12.669;15.093
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-29;15:44:32;3;3.567;10.360;17.330
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-11-30;14:42:35;3;4.022;10.683;15.567
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-01;12:21:55;1;6.433;12.102;16.909
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-02;10:30:18;1;4.619;11.853;16.601
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-03;06:03:38;2;6.781;15.339;17.921
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-04;15:12:53;2;4.099;14.501;16.920
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-05;07:03:10;3;3.559;15.583;18.548
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-06;07:37:11;1;4.757;10.687;17.421
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-07;07:16:51;3;6.752;11.372;16.664
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-08;14:36:24;2;6.247;13.091;18.901
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-09;16:10:08;2;4.025;10.875;17.963
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-10;16:56:51;2;4.149;15.652;15.766
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-11;16:54:45;1;4.512;11.848;17.829
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-12;15:07:20;1;4.990;17.658;17.484
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-13;16:03:30;3;7.228;13.816;18.080
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-14;08:38:32;1;4.281;16.358;17.227
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-15;08:09:11;3;3.644;15.444;18.365
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-16;09:22:21;3;4.185;16.484;15.140
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-17;12:48:53;1;6.640;16.549;15.506
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-18;12:13:46;3;7.500;13.627;16.342
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-19;15:26:11;3;4.054;15.031;15.159
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-20;08:57:02;3;3.456;15.047;15.457
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-21;08:31:33;3;4.194;10.649;18.766
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-22;12:32:32;2;5.307;17.090;17.769
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-23;15:17:05;3;6.359;9.473;15.922
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-24;15:55:04;2;4.111;9.246;18.660
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-25;17:48:04;2;7.740;13.985;16.817
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-26;07:58:38;2;6.609;10.493;17.610
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-27;10:27:30;1;4.960;11.766;18.154
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-28;11:22:51;3;4.651;9.962;15.175
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-29;08:22:03;3;7.228;9.600;18.275
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-30;09:23:39;1;6.489;16.129;16.779
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2020-12-31;06:13:42;1;3.658;9.547;16.072
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2021-01-01;10:44:38;1;7.935;15.752;16.996
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2021-01-02;07:25:34;2;4.028;11.053;15.817
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2021-01-03;09:58:49;1;4.036;9.963;17.798
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2021-01-04;14:13:58;3;6.281;13.523;18.518
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2021-01-05;07:36:41;2;6.697;10.347;17.649
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2021-01-06;17:50:29;3;4.522;12.812;18.937
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2021-01-07;12:56:20;2;6.824;14.619;17.180
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2021-01-08;07:35:26;2;6.702;13.928;15.499
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2021-01-09;17:41:00;3;6.802;12.215;16.329
DEF9CBDB-9A66-4D84-A84F-B0ED7C52CB1F;2021-01-10;17:47:36;1;7.710;14.602;18.061
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-01;12:44:35;4;5.659;17.233;15.312
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-02;16:24:40;5;6.515;11.501;17.140
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-03;08:25:01;5;4.980;13.529;17.880
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-04;11:38:07;5;7.212;14.526;18.680
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-05;16:03:51;5;3.557;17.010;15.404
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-06;12:31:55;4;7.814;9.015;17.490
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-07;15:23:30;4;7.727;16.363;16.378
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-08;17:48:49;3;5.891;13.802;16.938
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-09;09:49:10;5;3.497;16.272;17.341
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-10;07:10:33;3;7.295;10.902;15.559
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-11;06:39:45;5;4.352;9.110;18.985
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-12;13:37:22;4;6.807;10.100;18.033
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-13;11:05:27;3;7.416;17.657;18.833
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-14;15:01:53;4;3.329;13.974;15.606
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-15;08:04:09;5;6.599;14.629;17.349
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-16;08:23:27;5;3.412;11.472;17.462
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-17;14:28:18;4;4.327;15.988;16.431
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-18;09:34:51;3;4.449;9.965;18.812
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-19;10:02:34;5;6.612;16.424;18.653
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-20;08:26:15;4;7.626;10.503;17.337
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-21;10:10:54;5;7.387;11.869;15.085
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-22;12:14:07;5;3.412;14.095;18.698
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-23;11:37:41;4;4.171;15.898;18.988
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-24;10:58:53;3;6.921;9.795;15.923
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-25;11:49:46;3;3.769;14.656;16.938
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-26;16:38:50;5;7.616;17.712;18.635
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-27;17:10:03;3;6.571;11.942;15.090
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-28;12:02:25;4;7.830;17.930;17.554
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-29;09:04:07;5;5.549;11.411;15.025
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-30;11:29:42;5;5.087;10.269;16.999
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-01-31;16:19:07;3;5.008;12.347;16.518
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-01;08:39:37;3;6.434;13.033;17.395
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-02;09:48:41;3;6.530;17.963;17.919
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-03;12:25:35;4;6.769;13.179;15.570
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-04;14:10:44;4;6.049;11.253;17.692
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-05;13:22:25;4;3.203;14.464;18.461
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-06;06:35:13;3;6.669;15.695;15.679
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-07;06:11:55;4;3.813;11.978;18.379
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-08;15:14:59;5;3.425;10.682;17.555
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-09;12:27:54;5;7.722;17.557;18.040
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-10;14:30:07;4;7.514;14.381;17.169
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-11;16:02:22;5;5.865;16.494;16.760
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-12;15:25:58;3;3.068;15.054;16.832
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-13;10:09:14;3;7.124;10.586;17.563
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-14;16:02:02;3;5.126;12.226;18.667
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-15;12:08:16;3;3.811;15.202;18.172
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-16;14:15:32;4;7.147;15.617;17.022
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-17;13:55:19;5;7.438;13.145;17.605
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-18;13:11:53;3;3.832;10.425;17.078
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-19;09:28:08;3;7.182;17.161;15.369
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-20;08:04:37;3;7.984;14.307;18.018
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-21;15:41:13;5;4.934;16.750;16.475
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-22;17:16:18;3;6.071;16.456;15.214
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-23;12:39:38;4;5.597;13.884;16.971
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-24;06:26:39;5;5.582;12.001;18.687
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-25;10:32:32;4;5.328;14.609;15.380
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-26;12:46:57;4;5.882;15.503;18.551
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-27;08:26:11;4;5.038;9.451;16.583
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-28;07:06:05;5;5.816;11.001;16.094
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-02-29;10:16:42;5;6.168;16.961;16.001
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-01;12:54:40;4;5.690;13.677;17.151
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-02;14:52:59;4;5.535;11.298;16.593
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-03;15:23:39;5;3.712;10.366;18.243
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-04;13:31:46;3;5.498;15.098;17.218
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-05;17:08:17;5;4.330;14.420;16.910
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-06;12:40:55;5;5.531;17.387;18.812
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-07;16:38:49;4;5.617;16.574;17.768
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-08;06:38:52;3;6.933;13.101;18.116
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-09;15:01:17;4;7.714;14.270;18.268
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-10;07:06:37;3;3.469;9.644;18.274
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-11;12:43:25;3;5.679;15.677;17.253
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-12;17:22:16;3;3.549;11.946;15.344
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-13;08:08:20;4;6.740;12.470;16.398
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-14;12:42:50;4;6.022;11.317;15.315
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-15;13:42:26;4;7.820;11.310;17.561
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-16;09:44:09;3;3.755;10.941;17.498
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-17;15:48:03;5;3.883;9.707;15.820
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-18;09:41:27;5;4.152;15.069;15.742
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-19;09:05:03;3;3.626;11.736;16.638
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-20;10:26:45;5;5.645;14.184;18.419
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-21;16:36:32;5;4.566;9.424;16.537
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-22;11:31:30;4;4.451;12.570;17.503
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-23;17:38:19;3;5.928;16.422;15.533
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-24;16:02:39;3;7.940;11.997;18.867
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-25;11:59:23;5;7.645;11.171;18.490
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-26;10:27:27;5;6.553;16.584;16.866
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-27;15:10:20;5;3.123;10.707;15.474
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-28;11:22:01;3;6.261;12.031;15.390
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-29;08:54:07;3;6.829;9.395;18.620
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-30;17:23:21;3;3.154;15.397;16.669
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-03-31;11:25:34;3;4.107;13.987;16.324
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-04-01;11:11:06;4;4.659;12.751;18.039
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-04-02;07:45:16;3;6.583;10.413;15.443
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-04-03;15:02:42;4;4.479;15.221;16.547
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-04-04;09:33:55;5;5.860;11.984;16.351
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-04-05;11:23:25;5;7.351;17.632;17.722
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-04-06;09:49:04;5;3.962;13.800;18.596
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-04-07;08:50:00;4;7.115;9.872;16.713
C5B7544B-41C5-4497-8650-B1D1F226B116;2020-04-08;12:38:44;3;6.832;12.488;16.433
