animal,production,product,productiondatetime
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},11,Melk,30-07-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,31-07-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},11,Melk,01-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},9,Melk,02-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},7,Melk,03-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,04-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,05-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},10,Melk,06-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,07-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,08-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},11,Melk,09-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,10-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,11-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,12-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},11,Melk,13-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},16,Melk,14-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},10,Melk,15-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,16-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},8,Melk,17-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},16,Melk,18-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},10,Melk,19-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},15,Melk,20-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,21-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},13,Melk,22-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,23-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},7,Melk,24-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},13,Melk,25-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,26-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,27-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},16,Melk,28-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,29-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},16,Melk,30-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},13,Melk,31-08-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},10,Melk,01-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,02-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,03-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},13,Melk,04-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},9,Melk,05-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},14,Melk,06-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},9,Melk,07-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},9,Melk,08-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,09-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,10-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,11-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},8,Melk,12-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},15,Melk,13-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},8,Melk,14-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,15-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,16-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,17-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},15,Melk,18-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},10,Melk,19-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},15,Melk,20-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,21-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,22-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},14,Melk,23-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,24-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},11,Melk,25-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},14,Melk,26-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,27-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},10,Melk,28-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,29-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},15,Melk,30-09-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},9,Melk,01-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},9,Melk,02-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},8,Melk,03-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,04-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,05-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},11,Melk,06-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,07-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},8,Melk,08-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,09-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},10,Melk,10-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},16,Melk,11-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},16,Melk,12-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},8,Melk,13-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,14-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,15-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,16-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,17-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},13,Melk,18-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},13,Melk,19-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},11,Melk,20-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},13,Melk,21-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},8,Melk,22-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},9,Melk,23-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,24-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,25-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},15,Melk,26-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,27-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},10,Melk,28-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},9,Melk,29-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},7,Melk,30-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,31-10-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,01-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},9,Melk,02-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},8,Melk,03-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,04-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,05-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,06-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},15,Melk,07-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},14,Melk,08-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,09-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},7,Melk,10-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},16,Melk,11-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,12-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},11,Melk,13-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},11,Melk,14-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},11,Melk,15-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,16-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},14,Melk,17-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},8,Melk,18-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,19-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,20-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},14,Melk,21-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,22-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,23-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},16,Melk,24-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,25-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},9,Melk,26-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},15,Melk,27-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,28-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,29-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,30-11-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},14,Melk,01-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,02-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,03-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},14,Melk,04-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,05-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},16,Melk,06-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},13,Melk,07-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,08-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},16,Melk,09-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},15,Melk,10-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},7,Melk,11-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},11,Melk,12-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},8,Melk,13-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,14-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},10,Melk,15-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},15,Melk,16-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,17-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,18-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},17,Melk,19-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},8,Melk,20-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},14,Melk,21-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},8,Melk,22-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,23-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},5,Melk,24-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},13,Melk,25-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},14,Melk,26-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,27-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,28-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,29-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},15,Melk,30-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},12,Melk,31-12-2020
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},15,Melk,01-01-2021
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,02-01-2021
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},7,Melk,03-01-2021
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},13,Melk,04-01-2021
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},18,Melk,05-01-2021
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},9,Melk,06-01-2021
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},4,Melk,07-01-2021
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},0,Melk,08-01-2021
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},6,Melk,09-01-2021
{2924C34D-68F1-1D0A-C9C7-6C0AEB6EC302},8,Melk,10-01-2021
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},16,Melk,01-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},16,Melk,02-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},16,Melk,03-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},16,Melk,04-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,05-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,06-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,07-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},17,Melk,08-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},19,Melk,09-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,10-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,11-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},19,Melk,12-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,13-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,14-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},18,Melk,15-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},19,Melk,16-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},16,Melk,17-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,18-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,19-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,20-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,21-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,22-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,23-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},18,Melk,24-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,25-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,26-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,27-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,28-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,29-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},16,Melk,30-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,31-01-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,01-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},17,Melk,02-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,03-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,04-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,05-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},19,Melk,06-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,07-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},17,Melk,08-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},18,Melk,09-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},18,Melk,10-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,11-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,12-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,13-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,14-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},17,Melk,15-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,16-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},18,Melk,17-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,18-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,19-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,20-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,21-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},19,Melk,22-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},17,Melk,23-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,24-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},18,Melk,25-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,26-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},19,Melk,27-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,28-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,29-02-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,01-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,02-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},18,Melk,03-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,04-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},17,Melk,05-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},19,Melk,06-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},17,Melk,07-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,08-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,09-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,10-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,11-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,12-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},18,Melk,13-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},16,Melk,14-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},16,Melk,15-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,16-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},19,Melk,17-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,18-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,19-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,20-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},18,Melk,21-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,22-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,23-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},16,Melk,24-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,25-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},16,Melk,26-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,27-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,28-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,29-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,30-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},17,Melk,31-03-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},19,Melk,01-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,02-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,03-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},19,Melk,04-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},17,Melk,05-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,06-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},19,Melk,07-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},16,Melk,08-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,09-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,10-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,11-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},18,Melk,12-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},16,Melk,13-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,14-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,15-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,16-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,17-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},18,Melk,18-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,19-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,20-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,21-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},19,Melk,22-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,23-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,24-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,25-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},17,Melk,26-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},16,Melk,27-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,28-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,29-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,30-04-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},18,Melk,01-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,02-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,03-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,04-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},19,Melk,05-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},19,Melk,06-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},16,Melk,07-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,08-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},18,Melk,09-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,10-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,11-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,12-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},17,Melk,13-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,14-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},17,Melk,15-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,16-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,17-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,18-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},18,Melk,19-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},18,Melk,20-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,21-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,22-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},12,Melk,23-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},19,Melk,24-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,25-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},17,Melk,26-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},17,Melk,27-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},11,Melk,28-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,29-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},13,Melk,30-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},14,Melk,31-05-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,01-06-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},17,Melk,02-06-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,03-06-2020
{A3734F24-CFBC-483A-972D-8E42B5D1DB59},15,Melk,04-06-2020
